ID,Tipo,SKU Padre,SKU hijo,Nombre,Publicado 0/1,Descripción corta - producto,Precio rebajado,Precio normal,Categorías,Imágenes,Etiquetas,Inventario,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Atributo por defecto 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Atributo por defecto 3
108,variation,RD8,RD83,Dije Hope in Rose,1,"Un detalle sagrado

Dije en forma de cruz delgada con delicada incrustación en bisel de circones pequeños en Oro Rosa de 18 kilates. 

¡Personaliza esta pieza! 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates
Dimensiones:2.5cm largo x 1mm grosor x 1.5cm ancho",,330000,,,,2,Material,Oro Rosado,,1,,,,,,,,,,,
109,variable,RD9,,Dije Spin me,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de círculo media caña en Oro de 18 kilates, engaste pave y tres sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: : 

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 1cm diametro x 2.2mm grosor x 3.8mm ancho",,,Dijes>Golden Hour Treasures,"RD9-3P1.jpg,RD91M-RC152M-2.jpg,RD9-3P.jpg,RD9P.jpg,RD91M-RC152M-1.jpg,RD91M-RC152M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
110,variation,RD9,RD91,Dije Spin me,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de círculo media caña en Oro Amarillo de 18 kilates, engaste pave y tres sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: : 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 1cm diametro x 2.2mm grosor x 3.8mm ancho",,390000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
111,variation,RD9,RD92,Dije Spin me in White,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de círculo media caña en Oro Blanco de 18 kilates, engaste pave y tres sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Blanco de 18 kilates
Dimensiones: 1cm diametro x 2.2mm grosor x 3.8mm ancho",,390000,,,,2,Material,Oro blanco ,,1,,,,,,,,,,,
112,variation,RD9,RD93,Dije Spin me in Rose,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de círculo media caña en Oro Rosa de 18 kilates, engaste pave y tres sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates
Dimensiones: 1cm diametro x 2.2mm grosor x 3.8mm ancho",,390000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
113,variable,RD10,,Dije Spin me IV,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de cilindro media caña en Oro de 18 kilates, engaste pave y cuatro sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 5mm diámetro x 1.2 grosor x 5.8 altura",,,Dijes>Golden Hour Treasures,"RD10-1P1.jpg,RD103M-RC173M.jpg,RD10-1P.jpg,RD10P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
114,variation,RD10,RD101,Dije Spin me IV,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de cilindro media caña en Oro Amarillo de 18 kilates, engaste pave y cuatro sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 5mm diámetro x 1.2 grosor x 5.8 altura",,300000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
115,variation,RD10,RD102,Dije Spin me IV in White,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de cilindro media caña en Oro Blanco de 18 kilates, engaste pave y cuatro sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Blanco de 18 kilates
Dimensiones: 5mm diámetro x 1.2 grosor x 5.8 altura",,300000,,,,2,Material,Oro blanco ,,1,,,,,,,,,,,
116,variation,RD10,RD103,Dije Spin me IV in Rose,1,"Spin me around Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije en forma de cilindro media caña en Oro Rosado de 18 kilates, engaste pave y cuatro sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosado de 18 kilates
Dimensiones: 5mm diámetro x 1.2 grosor x 5.8 altura",,300000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
117,variable,RD11,,Dije Spin me II,1,"Keep rolling Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije circular media caña en Oro de 18 kilates, engaste pave y dos sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Acabado: Oro de 18 kilates
Dimensiones: 7mm diametro x 1.5mm grosor x 3.4mm ancho",,,Dijes>Golden Hour Treasures,"RD11-3P1.jpg,RD111M-RC161M-1.jpg,RD11-3P.jpg,RD111M-RC161M.jpg,RD11P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
118,variation,RD11,RD111,Dije Spin me II,1,"Keep rolling Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije circular media caña en Oro Amarillo de 18 kilates, engaste pave y dos sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Acabado: Oro Amarillo de 18 kilates
Dimensiones: 7mm diametro x 1.5mm grosor x 3.4mm ancho",,260000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
119,variation,RD11,RD112,Dije Spin me II in White,1,"Keep rolling Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije circular media caña en Oro Blanco de 18 kilates, engaste pave y dos sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Blanco de 18 kilates
Dimensiones: 7mm diametro x 1.5mm grosor x 3.4mm ancho",,260000,,,,2,Material,Oro blanco ,,1,,,,,,,,,,,
120,variation,RD11,RD113,Dije Spin me II in Rose,1,"Keep rolling Girl!

Un mundo en movimiento necesita que no pares de girar y BRILLAR. Hazlo con delicadeza y estilo luciendo nuestro dije circular media caña en Oro Rosa de 18 kilates, engaste pave y dos sutiles hileras con incrustación de circones. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates
Dimensiones: 7mm diametro x 1.5mm grosor x 3.4mm ancho",,260000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
121,variable,RD12,,Dije Roux,1,"Un detalle delicado, para un brillo sutil.

Dije en forma de cubo elaborado en Oro de 18 kilates con bisel liso y engastado en tres hileras de circones. Un diseño que va con todos tus looks.

Detalles del producto:

Pedrería: Circones
Material: Oro de 18 kilates 
Dimensiones: 6.5 ancho x 6.5 largo x 5.2 altura x 1.1 grosor

",,,Dijes>Golden Hour Treasures,"RD12-2P1.jpg,RD123M-RC173M.jpg,RD12-2P.jpg,RD12P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
122,variation,RD12,RD121,Dije Roux,1,"Un detalle delicado, para un brillo sutil.

Dije en forma de cubo elaborado en Oro Amarillo de 18 kilates con bisel liso y engastado en tres hileras de circones. Un diseño que va con todos tus looks.

Detalles del producto:

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 6.5 ancho x 6.5 largo x 5.2 altura x 1.1 grosor

",,330000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
123,variation,RD12,RD122,Dije Roux in White,1,"Un detalle delicado, para un brillo sutil.

Dije en forma de cubo elaborado en Oro Blnaco de 18 kilates con bisel liso y engastado en tres hileras de circones. Un diseño que va con todos tus looks.

Detalles del producto:

Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 6.5 ancho x 6.5 largo x 5.2 altura x 1.1 grosor

",,330000,,,,2,Material,Oro blanco ,,1,,,,,,,,,,,
124,variation,RD12,RD123,Dije Roux in Rose,1,"Un detalle delicado, para un brillo sutil.

Dije en forma de cubo elaborado en Oro Rosa de 18 kilates con bisel liso y engastado en tres hileras de circones. Un diseño que va con todos tus looks.

Detalles del producto:

Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 6.5 ancho x 6.5 largo x 5.2 altura x 1.1 grosor

",,330000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
124,variable,RD13,,Dije Soft Shine ,1,"Un detalle delicado, para un brillo sutil.

Dije en forma circular con incrustación de circon central biselado en Oro Amarillo de 18 kilates. 

¡Personaliza esta pieza! 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 6.9mm diametro x 3.0 ancho",,,Dijes>Golden Hour Treasures,"RD13-3P.jpg,RD131M-RC161M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,"Oro Amarillo, Oro Rosa",,1,,,,,,,,,,,
125,variation,RD13,RD131,Dije Soft Shine ,1,"Un detalle delicado, para un brillo sutil.

Dije en forma circular con incrustación de circon central biselado en Oro Amarillo de 18 kilates. 

¡Personaliza esta pieza! 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 6.9mm diametro x 3.0 ancho",,300000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
126,variation,RD13,RD133,Dije Soft Shine  in Rose,1,"Un detalle delicado, para un brillo sutil.

Dije en forma circular con incrustación de circon central biselado en Oro Rosado de 18 kilates. 

¡Personaliza esta pieza! 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Rosado de 18 kilates
Dimensiones: 6.9mm diametro x 3.0 ancho",,300000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
127,variable,RD14,,Medalla Devoción Milagrosa,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa, delicada incrustación de circones pequeños en bisel en Oro de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 8mm ancho x 1cm largo x 0.9 grosor ",,,Dijes>Sacred Treasures,"RD14-2P.jpg,RD142M-RC152M-45cm.jpg,RD14-1P.jpg,RD14-3P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
128,variation,RD14,RD141,Medalla Devoción Milagrosa,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa, delicada incrustación de circones pequeños en bisel en Oro Amarillo de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 8mm ancho x 1cm largo x 0.9 grosor ",,200000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
129,variation,RD14,RD142,Medalla Devoción Milagrosa in White,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa, delicada incrustación de circones pequeños en bisel en Oro Blanco de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Blanco de 18 kilates
Dimensiones: 8mm ancho x 1cm largo x 0.9 grosor ",,200000,,,,2,Material,Oro blanco ,,1,,,,,,,,,,,
130,variation,RD14,RD143,Medalla Devoción Milagrosa in Rose,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa, delicada incrustación de circones pequeños en bisel en Oro Rosa de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Rosa de 18 kilates
Dimensiones: 8mm ancho x 1cm largo x 0.9 grosor ",,200000,,,,2,Material,Oro Rosa ,,1,,,,,,,,,,,
131,variable,RD15,,Medalla La Milagrosa Pequeña,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa en Oro de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 1cm ancho x 1cm largo x 1.2 grosor ",,,Dijes>Sacred Treasures,"RD15-1P.jpg,RD151M-RC161M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
132,variation,RD15,RD151,Medalla La Milagrosa Pequeña,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa en Oro Amarillo de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto:

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones:1cm ancho x 1cm largo x 1.2 grosor ",,200000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
133,variable,RD16,,Medalla La Milagrosa,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa en Oro de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 1.3cm ancho x 1.6cm largo x 2mm grosor",,,Dijes>Sacred Treasures,"RD16-1P.jpg,RD161M-RC101M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
134,variation,RD16,RD161,Medalla La Milagrosa,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen Milagrosa en Oro Amarillo de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 1.3cm ancho x 1.6cm largo x 2mm grosor",,330000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
135,variable,RD17,,Medalla Guadalupe Pequeña,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen de Guadalupe y recubrimiento en Oro de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro de 18 kilates
Dimensiones: 1cm ancho x 1.2cm largo x 1.5mm grosor",,,Dijes>Sacred Treasures,"RD17-1P.jpg,RD171M-RC91M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
136,variation,RD17,RD171,Medalla Guadalupe Pequeña,1,"Una compañera indispensable para conectar con tu luz espiritual.

Pieza clásica con un diseño único. Dije en forma de medalla con silueta de la Virgen de Guadalupe y recubrimiento en Oro Amarillo de 18 kilates. 

Encuentra la cadena ideal para esta pieza aquí (insertar link que lleve a la subcategoría Cadenas)

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates
Dimensiones: 1cm ancho x 1.2cm largo x 1.5mm grosor",,210000,,,,2,Material,Oro Amarillo,,1,,,,,,,,,,,
